DATAFLOW,LAST UPDATE,freq,isced11,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD4,2007,13.6,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD4,2008,14.2,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD4,2009,17.7,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD4,2010,15.6,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD4,2011,22.3,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD4,2012,24.0,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD4,2013,19.9,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD4,2014,15.0,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD4,2015,10.2,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD4,2016,13.0,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD4,2017,14.0,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD4,2018,12.1,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD4,2019,11.5,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD6,2005,8.1,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD6,2006,9.1,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD6,2007,9.8,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD6,2008,15.0,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD6,2009,17.8,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD6,2010,15.9,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD6,2011,17.2,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD6,2012,18.7,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD6,2013,15.0,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD6,2014,9.1,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD6,2015,10.3,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD6,2016,9.5,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD6,2017,7.6,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD6,2018,8.3,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD6,2019,10.8,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD7,2005,14.2,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD7,2006,17.2,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD7,2007,20.0,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD7,2008,23.1,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD7,2009,26.6,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD7,2010,24.6,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD7,2011,27.1,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD7,2012,25.5,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD7,2013,18.3,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD7,2014,20.2,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD7,2015,15.6,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD7,2016,11.1,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD7,2017,14.1,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD7,2018,8.7,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKD7,2019,10.4,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE1,1999,18.8,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE1,2000,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE1,2001,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE1,2002,19.2,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE1,2003,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE1,2004,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE1,2005,13.9,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE1,2006,14.7,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE1,2007,15.1,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE1,2008,11.3,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE1,2009,24.6,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE1,2010,23.2,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE1,2011,22.0,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE1,2012,22.0,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE1,2013,21.0,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE1,2014,17.5,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE1,2015,15.3,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE1,2016,16.2,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE1,2017,10.5,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE1,2018,14.5,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE1,2019,11.9,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE2,1999,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE2,2000,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE2,2001,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE2,2002,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE2,2003,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE2,2004,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE2,2005,8.3,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE2,2006,13.1,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE2,2007,10.4,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE2,2008,10.2,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE2,2009,13.1,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE2,2010,20.3,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE2,2011,21.7,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE2,2012,18.7,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE2,2013,13.2,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE2,2014,12.5,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE2,2015,13.2,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE2,2016,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE2,2017,9.0,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE2,2018,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE2,2019,8.5,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE3,1999,14.0,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE3,2000,15.7,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE3,2001,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE3,2002,10.9,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE3,2003,15.8,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE3,2004,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE3,2005,15.1,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE3,2006,16.9,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE3,2007,14.0,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE3,2008,20.3,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE3,2009,22.3,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE3,2010,20.1,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE3,2011,27.1,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE3,2012,21.4,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE3,2013,25.8,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE3,2014,20.3,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE3,2015,15.4,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE3,2016,17.4,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE3,2017,12.8,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE3,2018,11.4,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE3,2019,15.4,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE4,1999,9.6,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE4,2000,11.2,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE4,2001,10.3,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE4,2002,12.5,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE4,2003,12.5,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE4,2004,9.9,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE4,2005,13.1,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE4,2006,14.2,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE4,2007,14.5,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE4,2008,16.0,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE4,2009,19.4,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE4,2010,21.2,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE4,2011,23.1,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE4,2012,25.4,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE4,2013,25.3,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE4,2014,17.7,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE4,2015,18.7,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE4,2016,15.7,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE4,2017,11.6,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE4,2018,12.2,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKE4,2019,13.4,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF1,1999,14.2,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF1,2000,13.9,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF1,2001,13.2,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF1,2002,9.9,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF1,2003,8.6,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF1,2004,6.9,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF1,2005,10.7,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF1,2006,15.7,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF1,2007,16.4,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF1,2008,14.3,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF1,2009,15.0,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF1,2010,21.3,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF1,2011,24.0,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF1,2012,22.3,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF1,2013,19.1,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF1,2014,16.0,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF1,2015,11.0,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF1,2016,11.2,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF1,2017,11.5,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF1,2018,12.6,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF1,2019,12.8,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF2,1999,13.0,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF2,2000,11.7,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF2,2001,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF2,2002,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF2,2003,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF2,2004,8.4,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF2,2005,12.9,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF2,2006,14.5,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF2,2007,13.0,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF2,2008,16.8,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF2,2009,18.2,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF2,2010,18.0,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF2,2011,19.8,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF2,2012,17.3,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF2,2013,16.7,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF2,2014,11.9,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF2,2015,10.8,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF2,2016,10.5,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF2,2017,11.3,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF2,2018,11.5,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF2,2019,11.6,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF3,1999,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF3,2000,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF3,2001,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF3,2002,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF3,2003,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF3,2004,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF3,2005,9.5,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF3,2006,12.3,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF3,2007,13.9,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF3,2008,15.1,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF3,2009,21.7,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF3,2010,11.3,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF3,2011,15.7,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF3,2012,20.3,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF3,2013,19.4,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF3,2014,8.6,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF3,2015,13.9,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF3,2016,10.6,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF3,2017,11.8,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF3,2018,11.2,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKF3,2019,9.1,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKG1,1999,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKG1,2000,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKG1,2001,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKG1,2002,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKG1,2003,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKG1,2004,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKG1,2005,7.8,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKG1,2006,12.5,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKG1,2007,11.7,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKG1,2008,13.9,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKG1,2009,19.8,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKG1,2010,22.0,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKG1,2011,20.3,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKG1,2012,17.7,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKG1,2013,15.5,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKG1,2014,13.1,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,T,Y15-24,PC,UKG1,2015,10.0,u
