DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE22,2006,33100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE22,2007,36300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE22,2008,33900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE22,2009,29200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE22,2010,34800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE22,2011,37500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE22,2012,38700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE22,2013,39600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE22,2014,39100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE22,2015,39900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE22,2016,40100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE22,2017,41300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE22,2018,39600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE22,2019,39800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE22,2020,40000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE23,2000,30700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE23,2001,29400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE23,2002,30400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE23,2003,32400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE23,2004,33000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE23,2005,33400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE23,2006,36000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE23,2007,37600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE23,2008,37400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE23,2009,32300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE23,2010,37900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE23,2011,41600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE23,2012,42800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE23,2013,43800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE23,2014,43200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE23,2015,45200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE23,2016,46000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE23,2017,47000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE23,2018,44900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE23,2019,45000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE23,2020,43800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE31,2000,26900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE31,2001,24900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE31,2002,26400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE31,2003,27600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE31,2004,28800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE31,2005,29200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE31,2006,31000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE31,2007,31900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE31,2008,31300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE31,2009,26900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE31,2010,32600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE31,2011,35500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE31,2012,37000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE31,2013,37400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE31,2014,36500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE31,2015,36600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE31,2016,37500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE31,2017,38000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE31,2018,37300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE31,2019,37100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE31,2020,36400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE32,2000,28600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE32,2001,29000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE32,2002,29100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE32,2003,29700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE32,2004,31000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE32,2005,31800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE32,2006,33000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE32,2007,33300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE32,2008,34200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE32,2009,30600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE32,2010,37400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE32,2011,39200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE32,2012,40300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE32,2013,40600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE32,2014,39600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE32,2015,39400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE32,2016,39700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE32,2017,40600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE32,2018,39600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE32,2019,39800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE32,2020,38600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE33,2000,27100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE33,2001,26400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE33,2002,27600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE33,2003,29000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE33,2004,31000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE33,2005,31800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE33,2006,34800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE33,2007,34900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE33,2008,36100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE33,2009,29800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE33,2010,39500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE33,2011,43100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE33,2012,44100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE33,2013,44000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE33,2014,42000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE33,2015,41700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE33,2016,42400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE33,2017,44700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE33,2018,44300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE33,2019,45200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SE33,2020,45600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI03,2000,9300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI03,2001,9800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI03,2002,10500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI03,2003,10800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI03,2004,11400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI03,2005,12000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI03,2006,12800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI03,2007,14200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI03,2008,15400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI03,2009,14500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI03,2010,14500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI03,2011,14900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI03,2012,14500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI03,2013,14700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI03,2014,15200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI03,2015,15600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI03,2016,16200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI03,2017,17200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI03,2018,18200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI03,2019,19200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI03,2020,18500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI04,2000,13100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI04,2001,14000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI04,2002,15000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI04,2003,16000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI04,2004,16900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI04,2005,17700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI04,2006,19100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI04,2007,21200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI04,2008,22700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI04,2009,21600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI04,2010,21500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI04,2011,21700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI04,2012,21200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI04,2013,21100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI04,2014,21800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI04,2015,22400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI04,2016,23400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI04,2017,24900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI04,2018,26500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI04,2019,27600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SI04,2020,26500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK01,2000,9400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK01,2001,10100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK01,2002,11500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK01,2003,12900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK01,2004,14900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK01,2005,18000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK01,2006,20000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK01,2007,25100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK01,2008,28900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK01,2009,29700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK01,2010,31200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK01,2011,33600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK01,2012,33400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK01,2013,34600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK01,2014,34500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK01,2015,36300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK01,2016,36700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK01,2017,37500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK01,2018,39000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK01,2019,39800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK01,2020,38900,e
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK02,2000,3800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK02,2001,4100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK02,2002,4400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK02,2003,5200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK02,2004,6100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK02,2005,6800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK02,2006,8400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK02,2007,10100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK02,2008,11600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK02,2009,10900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK02,2010,11500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK02,2011,12500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK02,2012,12900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK02,2013,12700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK02,2014,13100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK02,2015,13400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK02,2016,13600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK02,2017,14000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK02,2018,14800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK02,2019,16000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK02,2020,15600,e
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK03,2000,3400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK03,2001,3700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK03,2002,4000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK03,2003,4600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK03,2004,5200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK03,2005,5600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK03,2006,6500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK03,2007,8200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK03,2008,9800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK03,2009,9400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK03,2010,10200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK03,2011,10300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK03,2012,10700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK03,2013,10800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK03,2014,11100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK03,2015,11800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK03,2016,11800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK03,2017,12300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK03,2018,13100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK03,2019,14000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK03,2020,13400,e
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK04,2000,3100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK04,2001,3400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK04,2002,3700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK04,2003,4100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK04,2004,4700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK04,2005,5200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK04,2006,5800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK04,2007,7100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK04,2008,8600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK04,2009,8000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK04,2010,8600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK04,2011,8900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK04,2012,9300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK04,2013,9300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK04,2014,9700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK04,2015,10300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK04,2016,10300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK04,2017,11100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK04,2018,11800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK04,2019,12100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,SK04,2020,12000,e
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,TR10,2004,8300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,TR10,2005,10100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,TR10,2006,10700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,TR10,2007,12000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,TR10,2008,12500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,TR10,2009,10800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,TR10,2010,13000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,TR10,2011,13200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,TR10,2012,14900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,TR10,2013,15700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,TR10,2014,15200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,TR10,2015,16600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,TR10,2016,16500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,TR10,2017,15800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,TR10,2018,13500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,TR10,2019,13600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,TR10,2020,12200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,TR21,2004,6100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,TR21,2005,7300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,TR21,2006,7600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,TR21,2007,8600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,TR21,2008,8900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,TR21,2009,7600,
